@relation '???1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,1'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute A85 numeric
@attribute A86 numeric
@attribute A87 numeric
@attribute A88 numeric
@attribute A89 numeric
@attribute A90 numeric
@attribute A91 numeric
@attribute A92 numeric
@attribute A93 numeric
@attribute A94 numeric
@attribute A95 numeric
@attribute A96 numeric
@attribute A97 numeric
@attribute A98 numeric
@attribute A99 numeric
@attribute A100 numeric
@attribute A101 numeric
@attribute A102 numeric
@attribute A103 numeric
@attribute A104 numeric
@attribute A105 numeric
@attribute A106 numeric
@attribute A107 numeric
@attribute A108 numeric
@attribute A109 numeric
@attribute A110 numeric
@attribute A111 numeric
@attribute A112 numeric
@attribute A113 numeric
@attribute A114 numeric
@attribute A115 numeric
@attribute A116 numeric
@attribute A117 numeric
@attribute A118 numeric
@attribute A119 numeric
@attribute A120 numeric
@attribute A121 numeric
@attribute A122 numeric
@attribute A123 numeric
@attribute A124 numeric
@attribute A125 numeric
@attribute A126 numeric
@attribute A127 numeric
@attribute A128 numeric
@attribute A129 numeric
@attribute A130 numeric
@attribute A131 numeric
@attribute A132 numeric
@attribute A133 numeric
@attribute A134 numeric
@attribute A135 numeric
@attribute A136 numeric
@attribute A137 numeric
@attribute A138 numeric
@attribute A139 numeric
@attribute A140 numeric
@attribute A141 numeric
@attribute A142 numeric
@attribute A143 numeric
@attribute A144 numeric
@attribute A145 numeric
@attribute A146 numeric
@attribute A147 numeric
@attribute A148 numeric
@attribute A149 numeric
@attribute A150 numeric
@attribute A151 numeric
@attribute A152 numeric
@attribute A153 numeric
@attribute A154 numeric
@attribute A155 numeric
@attribute A156 numeric
@attribute A157 numeric
@attribute A158 numeric
@attribute A159 numeric
@attribute A160 numeric
@attribute A161 numeric
@attribute A162 numeric
@attribute A163 numeric
@attribute A164 numeric
@attribute A165 numeric
@attribute A166 numeric
@attribute A167 numeric
@attribute A168 numeric
@attribute A169 numeric
@attribute A170 numeric
@attribute A171 numeric
@attribute A172 numeric
@attribute A173 numeric
@attribute A174 numeric
@attribute A175 numeric
@attribute A176 numeric
@attribute A177 numeric
@attribute A178 numeric
@attribute A179 numeric
@attribute A180 numeric
@attribute A181 numeric
@attribute A182 numeric
@attribute A183 numeric
@attribute A184 numeric
@attribute A185 numeric
@attribute A186 numeric
@attribute A187 numeric
@attribute A188 numeric
@attribute A189 numeric
@attribute A190 numeric
@attribute A191 numeric
@attribute A192 numeric
@attribute A193 numeric
@attribute A194 numeric
@attribute A195 numeric
@attribute A196 numeric
@attribute A197 numeric
@attribute A198 numeric
@attribute A199 numeric
@attribute A200 numeric
@attribute A201 numeric
@attribute A202 numeric
@attribute A203 numeric
@attribute A204 numeric
@attribute A205 numeric
@attribute A206 numeric
@attribute A207 numeric
@attribute A208 numeric
@attribute A209 numeric
@attribute A210 numeric
@attribute type0 {0,3}

@data
0.226717,0.137441,0.553004,3.779255,6.87278,8.370464,3.070273,0.368131,0.653252,3.787066,6.596254,4.632051,3.412904,3.72012,0.113418,0.352427,2.30683,7.88851,7.095801,7.300314,6.251612,0.72554,0.198167,1.168075,2.209095,2.746198,2.555806,1.472508,1.4,0.782,1.817313,1.803264,2.230099,1.19595,0.69569,0.108052,0.157655,0.377817,1.525965,2.153763,1.773384,1.037398,0.028088,-0.386789,-0.814649,-0.674563,0.675208,0.413497,0.191092,0.360572,0.946195,0.692665,-0.866826,0.28105,0.105531,0.887139,-0.231013,-0.271522,-0.265515,0.821903,0.887813,0.800718,0.148545,-0.998856,-0.952034,0.846917,0.242312,0.771912,0.765727,-0.762581,0.960236,-0.783185,-0.318344,-0.710764,0.022244,-0.686992,-0.705811,-0.964299,0.788914,0.058941,0.455962,0.644309,-0.081214,0.827481,0.010729,0.007078,0.03558,1.000747,9.03895,6.735863,0.59871,5.030309,5.729875,4.603821,0.447916,0.25889,0.680118,1.111676,0.000537,0.006029,0.186123,0.948473,4.339247,3.367569,2.727576,0.027488,0.001834,0.090222,0.229335,0.439531,0.144602,0.012909,0.088744,0.036931,0.105845,0.333544,0.056374,0.010459,0.111837,0.000483,0.000441,0.01156,0.036056,0.136784,0.272145,0.140442,0.600451,0.474677,0.291332,0.474677,0.600451,0.291332,0.649732,0.106792,0.106792,0.291332,0.474677,0.474677,0.474677,0.469536,0.837632,1.724184,1.045083,0.291332,0.474677,0.291332,0.288145,0.304895,0.686784,0.301376,0.725908,0.304895,0.304895,0.865758,0.496534,0.304895,0.301376,0.490865,0.496534,1.003225,0.432042,0.304895,1.062927,0.490865,0.301376,0.304895,0.496534,0.301376,0.03446,0.009281,0.015458,0.011962,0.056227,0.405676,0.347408,0.263662,0.271493,0.277892,0.340476,-0.046258,-0.106561,0.181714,0.001049,-0.000419,0.007661,0.015078,-0.02247,-0.393407,0.209177,-0.069832,0.002788,-0.002083,0.019224,0.097695,-0.131596,-0.008564,0.13203,-0.008028,0.005345,-0.060183,0.108014,0.019882,-0.012742,-0.008378,0.002547,-0.000957,-0.016991,0.009617,0.077881,-0.103411,0
0.101557,0.156509,1.326937,5.59779,6.382237,9.291733,2.248205,0.478411,1.303901,5.671653,2.75051,3.900604,2.172913,3.023908,0.564466,2.357772,5.02187,7.055499,8.88119,7.205766,5.750187,0.394351,0.789868,1.159521,3.122236,1.936334,2.522922,1.300071,0.832818,0.929937,1.973866,1.147793,1.882131,1.137135,0.308239,0.166947,0.354903,0.699615,1.213288,2.602595,1.333542,1.068292,-0.039607,0.643401,-0.841387,-0.460741,0.657669,0.640554,-0.227423,-0.191777,0.059108,-0.913402,-0.68323,0.38842,0.27306,0.928442,-0.891736,-0.57435,0.598679,0.935024,0.942591,0.677856,-0.184273,-0.779289,0.736668,0.809742,0.711412,0.503524,0.907688,-0.662216,0.890732,-0.611724,0.260672,-0.831877,-0.2269,-0.485374,-0.816983,-0.472758,-0.009523,0.764179,-0.208421,0.724729,-0.083406,0.841512,0.003768,0.006112,0.142507,2.750426,15.197264,7.348074,0.246205,6.150948,6.903122,1.880356,0.363735,0.042776,0.477264,0.957468,0.005513,0.28016,1.109902,3.872617,2.414255,2.805999,3.105075,0.005974,0.039067,0.287895,0.03893,0.802617,0.16257,0.001941,0.005429,0.089176,0.097817,0.408207,0.066487,0.008839,0.061583,0.001696,0.006982,0.008704,0.151611,0.038497,0.410965,0.135434,0.533821,0.468248,0.323939,0.527185,0.328067,0.328067,1.062363,0.120681,0.468248,0.462668,0.8642,0.874625,0.533821,0.527185,1.155276,1.136027,0.948711,0.323939,0.533821,0.328067,0.527185,0.562313,0.562313,0.554881,0.554881,0.562313,0.345804,1.477218,0.345804,0.7067,0.554881,0.554881,0.562313,1.653056,0.602749,0.989413,0.610038,1.115469,0.554881,0.7067,0.562313,0.341174,0.00128,0.011828,0.009517,0.006607,0.14446,0.6589,0.289811,0.300246,0.315378,0.361116,0.201203,-0.09913,-0.006414,0.120344,0.048903,0.00916,-0.031086,0.204008,-0.36073,-0.323483,0.287312,-0.037434,0.000707,0.001316,0.093676,0.029107,-0.182438,0.017551,0.04235,0.000842,-0.063977,0.05275,0.115659,-0.030181,-0.001855,-0.014711,-0.000106,-0.0107,-0.016479,0.059581,0.044078,-0.124955,0
0.097903,0.857945,0.752102,5.447263,5.68669,8.54802,2.76186,0.382011,1.022581,6.402764,4.584038,5.238583,2.946096,3.194921,0.363659,2.067047,4.042037,7.722987,8.200073,6.839973,5.607761,0.638258,0.720134,1.417293,3.104177,2.298357,2.732879,1.477025,1.143668,0.441896,1.609121,0.955657,1.751504,0.862645,0.54972,0.253934,0.47979,0.706785,1.416415,2.459858,1.50241,1.11223,-0.390486,0.650667,-0.250977,-0.560258,0.507814,0.322594,-0.071912,0.674943,0.928358,-0.061621,-0.771427,0.288048,0.181148,0.958705,-0.828485,0.326223,0.602663,0.931749,0.968578,0.858392,-0.007919,-0.985614,0.718472,0.913569,0.540496,0.704131,0.875326,-0.850261,0.953579,-0.920217,0.147871,-0.800304,0.028847,-0.638965,-0.80411,-0.977765,-0.426347,0.521348,0.070551,0.724155,-0.205089,0.953325,0.001785,0.047489,0.152338,2.536533,13.207517,6.474424,0.302051,5.502344,6.833429,2.29069,1.00812,0.296087,0.498955,0.822594,0.005703,0.129893,0.873119,3.212615,3.93577,2.974337,3.260813,0.023643,0.025215,0.297329,0.119985,0.778067,0.180444,0.008387,0.03543,0.0213,0.06432,0.397972,0.0627,0.002433,0.087996,0.000678,0.005612,0.027319,0.128233,0.073175,0.388293,0.171525,0.656457,0.520726,0.854043,0.520726,0.520726,0.117595,0.917535,0.117595,0.117595,0.319924,0.719949,0.962476,0.319924,0.520726,0.719949,0.319924,0.319924,0.520726,0.319924,0.319924,0.319924,0.547661,0.547661,0.336679,1.008271,1.048159,0.336679,1.154878,0.336679,1.180367,0.336679,0.547661,0.336679,1.169453,0.122292,1.169453,0.547661,0.547661,1.180367,0.9792,0.689035,0.332312,0.000319,0.002737,0.001163,0.066129,0.107391,0.587607,0.307065,0.266198,0.301698,0.313266,0.276953,-0.168062,-0.129019,0.154955,0.012296,-0.018324,-0.029519,0.184259,-0.289001,-0.397018,0.23284,-0.067145,-0.001286,-0.003821,0.08473,0.0745,-0.177867,-0.00198,0.105246,-0.006512,-0.02629,0.030391,0.110934,-0.004729,-0.002538,-0.019048,0.002429,0.007619,-0.033652,0.053057,0.062101,-0.121971,0
0.240505,0.418607,1.076836,5.46063,4.812842,8.01898,3.075023,0.576239,1.545268,5.530628,2.842137,4.946135,3.146114,2.157954,0.249999,2.468818,5.002071,6.272079,6.841258,5.594191,6.409288,0.27984,1.102694,1.147287,2.945148,1.602889,2.384603,1.186652,0.792794,0.811743,1.444761,1.204175,1.758561,0.89071,0.679978,0.214352,0.421769,0.864802,1.175398,2.209715,1.224644,0.994578,0.772398,0.951534,-0.050672,-0.633283,0.511342,0.523769,0.420851,-0.581386,-0.337752,-0.588348,-0.764413,0.311333,-0.013516,0.941518,-0.504897,-0.549127,0.775451,0.97305,0.965016,0.738073,0.157521,-0.706564,0.94085,0.703599,0.733582,0.611549,0.93851,-0.837956,0.513306,-0.585535,0.216916,-0.853504,-0.147543,-0.655371,-0.791509,0.059975,-0.286643,0.838111,-0.277497,0.686401,-0.390175,0.981879,0.205326,0.258448,0.275124,2.650274,12.912304,6.177347,0.316761,6.366595,6.4004,1.510335,0.538093,0.079135,0.882402,0.480765,0.006984,0.224583,0.715469,4.563803,3.816643,2.187547,3.310553,0.011165,0.047347,0.361003,0.028271,0.646304,0.094462,0.012996,0.00429,0.032941,0.134942,0.313566,0.063452,0.034894,0.036346,0.00458,0.02015,0.010109,0.158989,0.045377,0.287404,0.13016,0.120681,0.323939,0.323939,0.328067,0.775332,0.119116,0.8642,0.120681,0.323939,0.822901,0.874625,0.728797,0.323939,0.527185,1.273625,0.527185,0.728797,0.328067,0.868814,0.527185,0.323939,1.166073,0.341174,0.554881,0.554881,0.554881,0.554881,0.76671,0.907623,0.554881,0.341174,1.058861,0.812627,0.697745,0.125658,0.76671,0.554881,1.020473,0.907623,0.554881,0.554881,0.341174,0.053412,0.058393,0.071215,0.021939,0.152271,0.573748,0.308314,0.314317,0.304437,0.364321,0.164708,-0.119605,-0.055989,0.195507,0.002749,-0.005018,0.003989,0.155225,-0.355181,-0.349553,0.18606,-0.035193,-0.001114,-0.003617,0.10686,0.026551,-0.155413,-0.001182,0.047848,-0.00601,-0.039346,0.056676,0.105743,-0.040492,-0.019481,-0.014409,0.002683,-0.02426,-0.019581,0.063367,0.051337,-0.10384,0
0.193711,0.480314,1.542554,2.780067,1.77905,3.07847,1.858506,0.266581,0.765689,1.532506,1.367823,1.908395,0.906239,0.603868,0.311442,1.434208,2.662674,1.690244,2.482727,1.258352,2.035406,0.512053,0.261376,0.216304,1.08191,0.655184,0.742799,0.418019,0.892963,0.353158,0.218925,0.370264,0.619276,0.518701,0.555253,0.132173,0.09007,0.201294,0.318159,0.674128,0.517334,0.377066,0.103516,0.752553,-0.854203,-0.679842,0.594561,-0.055331,0.324313,-0.28329,0.403466,-0.900757,0.04442,0.784534,0.4713,0.914094,0.486705,0.871321,0.904592,0.325888,0.894071,0.383979,0.206489,-0.9587,0.909387,0.550068,0.852747,0.135223,0.616139,-0.589067,0.36711,0.010109,0.232144,-0.794052,-0.448163,-0.878174,-0.733614,-0.565514,0.268179,0.637431,-0.482256,0.804723,-0.204999,0.712601,0.023672,0.005668,0.055104,0.639568,1.992429,1.251986,0.195918,3.080022,2.753474,1.687818,0.762113,0.928317,1.657381,1.802193,0.020515,0.10092,0.650935,1.363583,0.538957,0.162607,0.501946,0.002798,0.005177,0.014985,0.004524,0.047197,0.004747,0.00186,0.015612,0.001056,0.013875,0.011676,0.001557,0.006419,0.005532,0.000859,0.000849,0.000246,0.008285,0.004234,0.017862,0.013489,0.186596,0.420569,0.505578,0.067222,0.185385,0.185385,0.303169,0.06767,0.067222,0.067222,0.271169,0.067222,0.185385,0.185385,0.39103,0.303169,0.185385,0.185385,0.505578,0.303169,0.303169,0.734708,0.190335,0.431678,0.431678,0.431678,0.431678,0.551725,0.615521,0.518667,0.311212,0.717385,0.311212,0.311212,0.39862,0.311212,0.311212,0.830687,0.311212,0.431678,0.311212,0.190335,0.018049,0.015742,0.002526,0.009431,0.068859,0.14393,0.116615,0.154665,0.154261,0.150389,0.12581,0.074456,0.082428,0.137447,0.002853,-0.015333,-0.009008,-0.080008,-0.12636,-0.037639,-0.0159,-0.030998,-0.000914,0.007487,0.008829,0.002229,-0.028118,-0.001968,0.057065,-0.000182,0.00073,0.011962,0.010941,-0.006224,-0.012311,-0.007358,-0.000086,-0.003789,-0.001578,0.005898,0.009716,-0.018785,0
0.102474,0.104101,1.128248,4.139451,1.97749,3.584294,2.406513,0.202385,0.429752,2.261989,1.997523,1.956846,1.478662,0.908451,0.177846,0.728818,2.466728,3.055419,3.206211,1.516736,2.653423,0.292445,0.288741,0.570206,1.39831,0.964698,1.147258,0.405156,0.56216,0.248607,0.858992,0.732017,1.019655,0.574596,0.371695,0.035047,0.143303,0.33701,0.450593,0.84709,0.842871,0.606186,0.834579,0.114658,-0.640063,-0.941867,0.308964,-0.037658,0.355901,0.218825,0.646217,-0.784263,-0.697849,0.7083,0.433308,0.938634,0.085219,0.156195,0.874127,0.866151,0.788818,0.716003,0.075385,-0.99884,0.691541,0.865604,0.791997,0.741417,0.850611,0.076381,0.504427,-0.925341,0.4114,-0.777906,-0.095666,-0.85638,-0.45275,-0.529527,-0.519635,0.761513,-0.243229,0.588097,-0.467908,0.654439,0.000229,0.000276,0.028113,0.812684,3.62648,2.39269,0.475982,3.633141,3.79441,2.544548,0.753266,0.703826,1.433735,1.721794,0.012093,0.009744,0.188058,1.190191,0.802041,0.191123,0.682399,0.002329,0.002035,0.030541,0.011576,0.098476,0.018312,0.006036,0.007411,0.001646,0.019922,0.062861,0.007318,0.00875,0.003379,0.000012,0.000344,0.002327,0.017449,0.014918,0.036584,0.025488,0.853252,1.480311,0.604811,0.078856,0.317606,0.218442,0.216737,0.07949,0.07949,0.749024,0.216737,0.218442,0.218442,0.216737,0.356822,0.592604,0.494619,0.490807,0.356822,0.455403,0.354058,0.482422,0.652054,0.225564,0.365404,0.368365,0.225564,0.750829,0.368365,0.510533,0.327549,0.223736,0.510533,0.225564,1.01043,0.368365,0.611238,0.225564,0.365404,0.225564,0.368365,0.081462,-0.006574,0.00176,0.002397,-0.000184,0.083306,0.207826,0.172766,0.175666,0.186647,0.189568,0.169159,0.0753,0.049471,0.149932,-0.011595,-0.011781,-0.012637,0.023803,-0.135617,-0.068346,0.001501,-0.021902,0.000101,-0.000179,0.021665,0.018378,-0.048365,-0.00827,0.040902,-0.000433,-0.002199,0.013716,0.040018,-0.011068,-0.014807,-0.001415,0.000018,0.000214,-0.005952,0.01625,0.020593,-0.029134,0
0.146675,0.603079,1.230389,3.080107,2.157062,3.447068,1.706336,0.329196,0.604125,2.122884,1.940744,2.4008,1.266629,0.975045,0.185673,0.513893,2.878671,2.774451,3.341841,2.089046,2.125914,0.351705,0.236747,0.5342,1.414034,0.937262,1.0967,0.285522,0.600991,0.359135,0.440974,0.323098,0.813006,0.620243,0.336543,0.097809,0.185684,0.428902,0.308523,0.895819,0.804682,0.512095,-0.000827,0.948084,-0.361587,-0.930238,0.607601,-0.194859,-0.200735,0.755717,0.953424,-0.642815,-0.737123,0.67575,-0.198386,0.959571,-0.352522,0.877908,0.928292,0.872787,0.956975,0.849856,-0.257258,-0.989888,0.712058,0.844379,0.660536,0.624201,0.804773,0.404015,0.296084,-0.596757,0.858516,-0.778038,-0.15904,-0.72249,-0.328286,-0.425974,-0.540293,0.909891,-0.390528,0.61004,-0.182439,0.601457,0.177947,0.121315,0.141159,0.752457,3.147459,2.234246,0.442918,3.802478,3.77413,2.255401,0.665766,0.797395,1.830553,2.355674,0.007897,0.003951,0.243725,1.537212,0.962879,0.232744,0.281765,0.001155,0.005306,0.043359,0.012643,0.100447,0.02646,0.002305,0.004681,0.001466,0.016909,0.035925,0.001528,0.004173,0.009328,0.000587,0.002352,0.000295,0.014222,0.015546,0.039956,0.020191,0.081462,0.223736,0.362493,0.221941,0.325,0.081462,0.221941,0.081462,0.081462,0.080793,0.322493,0.223736,0.223736,0.221941,0.466047,0.506451,0.221941,0.221941,0.325,0.337576,0.362493,0.626079,0.335468,0.332782,0.477251,0.96277,0.231248,0.518918,0.770333,0.231248,0.332782,0.374449,0.523224,0.377574,0.229319,0.523224,0.999779,0.518918,0.083543,0.377574,0.481119,0.229319,0.053393,0.04025,0.045519,0.004793,0.097061,0.194544,0.150442,0.191334,0.190593,0.206035,0.159209,0.072109,0.064212,0.160434,0.022514,0.006616,0.006739,-0.017509,-0.170056,-0.107046,0.021047,-0.021901,0.000105,0.007365,0.022323,0.018622,-0.047998,-0.009977,0.037963,-0.002768,-0.006349,0.012314,0.02421,-0.002017,-0.010181,-0.004823,0.000604,-0.006696,-0.002868,0.01243,0.02354,-0.031674,0
0.122925,0.191855,1.162756,4.197914,2.357132,4.05976,1.164973,0.108252,0.936783,3.084062,1.889929,2.687825,0.887309,1.518745,0.134168,1.032063,3.286331,2.596069,3.918158,2.482284,1.859194,0.151248,0.500192,0.608896,1.733443,1.044488,1.032875,0.351566,0.193015,0.402851,0.765061,0.674331,0.814516,0.713514,0.223371,0.107437,0.168729,0.491059,0.494765,1.30035,0.576301,0.468645,-0.587349,0.082336,-0.648892,-0.761831,0.145224,-0.035384,-0.668213,0.956638,0.520116,-0.65879,-0.606012,0.034461,0.336715,0.526008,-0.604089,-0.19629,0.876171,0.949998,0.966258,0.358783,0.205834,-0.925309,0.809586,0.866873,0.785727,0.61769,0.917922,0.481366,0.994683,-0.736927,0.356826,-0.69837,-0.271745,-0.513699,-0.960544,-0.934631,-0.45686,0.717772,-0.12602,0.541835,-0.1842,-0.429559,0.035063,0.029507,0.081338,1.229184,3.990386,1.757683,0.223436,3.880618,4.042705,2.20913,0.460512,0.740049,1.775862,2.496641,0.012252,0.014504,0.278249,1.869517,0.905269,0.411796,0.481034,0.00061,0.007528,0.05583,0.009344,0.131918,0.030866,0.001641,0.000246,0.004251,0.01804,0.044617,0.01556,0.002074,0.015268,0.000248,0.000965,0.003584,0.039946,0.003831,0.058901,0.018857,0.084262,0.377574,0.481119,0.084262,0.231248,0.231248,0.231248,0.084262,0.084262,0.499763,0.231248,0.084262,0.084262,0.084262,0.231248,0.770333,0.231248,0.481119,0.084262,0.481119,0.481119,0.54126,0.390665,0.733282,0.390665,0.390665,0.239333,1.141281,0.647143,0.586596,0.239333,0.390665,0.455067,0.647143,0.768659,0.647143,0.54126,0.390665,0.735663,0.390665,0.735663,0.239333,0.027878,0.018727,0.012145,0.009398,0.105118,0.258738,0.114344,0.196934,0.201716,0.206055,0.145313,0.035259,0.081616,0.137415,-0.001203,-0.010937,-0.017684,0.007343,-0.170898,-0.102243,0.016895,-0.011568,0.000303,0.000975,0.03578,0.016485,-0.056776,0.005738,0.011437,-0.001711,-0.010147,0.019387,0.032322,-0.019238,0.005326,-0.007897,0.000711,0.001024,-0.003032,0.025283,0.012536,-0.033823,0
0.090607,0.22967,1.514686,4.499565,2.262644,4.115127,1.436821,0.089564,0.764399,3.113649,1.796452,2.768442,0.985098,1.466702,0.110504,1.004189,3.616096,3.431851,4.713573,2.884421,2.441972,0.146048,0.481227,0.735031,1.967431,1.213011,1.346431,0.452795,0.238957,0.362439,0.937842,0.84348,0.802131,0.704797,0.214524,0.019595,0.147789,0.488479,0.501428,1.315121,0.515951,0.554902,0.155478,0.705034,-0.672232,-0.741891,-0.045865,0.112451,-0.129766,-0.458962,-0.860344,-0.91455,-0.660544,-0.043408,0.474721,0.941452,-0.27113,-0.473736,0.805608,0.959086,0.997873,0.659395,-0.082379,-0.976955,0.699736,0.768587,0.894877,0.597889,0.893497,0.325229,0.457664,-0.478768,0.367508,-0.581713,-0.228178,-0.451762,-0.84553,-0.322933,0.143016,0.860625,-0.186163,0.63462,-0.045252,0.111,0.035971,0.030927,0.141704,1.680544,4.902121,2.087443,0.388656,4.284412,4.456029,2.320396,0.48202,0.832044,1.90992,2.498416,0.006941,0.016524,0.347197,1.875597,0.630712,0.278882,0.572699,0.000708,0.007253,0.070025,0.008598,0.198053,0.035076,0.000777,0.000553,0.004223,0.027549,0.058172,0.015747,0.000783,0.018619,0.000024,0.000646,0.003094,0.046088,0.001819,0.071054,0.021793,0.090544,0.358814,0.401156,0.089703,0.248062,0.090544,0.245815,0.090544,0.090544,0.089703,0.401156,0.090544,0.248062,0.089703,0.451403,0.669824,0.36985,0.510252,0.248062,0.404791,0.245815,0.257518,0.581756,0.255081,0.416143,0.257518,0.420083,0.622422,0.581756,0.694322,0.255081,0.416143,0.420083,0.420083,0.368524,1.251916,0.533564,0.576335,0.576335,0.581756,0.420083,0.255081,0.014521,0.020194,0.017788,0.003083,0.135676,0.302385,0.148752,0.217475,0.221768,0.228356,0.166144,0.048483,0.093696,0.166716,-0.00056,-0.009215,-0.007934,0.04926,-0.193521,-0.096303,0.046875,-0.012342,-0.00019,0.002207,0.041239,0.008491,-0.079816,0.005159,0.015124,-0.002666,-0.010756,0.021944,0.038336,-0.020865,-0.000791,-0.000341,0.000363,-0.000999,-0.00076,0.028277,0.006647,-0.038091,0
0.126677,0.220865,1.343353,4.700539,2.337489,4.448703,2.445323,0.310465,0.917955,3.721209,1.847169,2.77406,1.533006,1.818377,0.291176,1.658936,4.061034,3.970979,4.01208,2.652349,3.187203,0.113444,0.645914,0.864986,1.985788,1.017298,1.367928,0.633912,0.306301,0.461711,1.104333,0.86487,1.053944,0.815796,0.425046,0.093088,0.207653,0.619889,0.608579,1.37047,0.716187,0.752525,-0.27848,0.64665,-0.619331,-0.665234,0.201105,0.218212,0.026929,0.807283,-0.565509,-0.866988,-0.663298,0.317131,0.258237,0.965874,-0.633954,-0.377148,0.792762,0.996745,0.987679,0.758256,-0.092705,-0.613796,0.755373,0.83307,0.85133,0.644781,0.88533,-0.158486,0.916493,-0.495855,0.412874,-0.606081,0.045196,-0.751503,-0.779992,-0.706212,0.183606,0.842421,-0.102903,0.790867,-0.364855,0.710822,0.069854,0.07226,0.177787,1.980394,6.360401,3.302034,0.601393,4.653702,4.917184,2.303197,0.337551,0.614736,1.606935,2.172158,0.001519,0.109766,0.394131,2.113269,1.236509,0.434436,0.886443,0.001236,0.014102,0.1096,0.011245,0.214291,0.037582,0.003862,0.0013,0.007115,0.040806,0.100227,0.01572,0.004337,0.032113,0.000378,0.001673,0.004318,0.068971,0.007985,0.107615,0.052941,0.097941,0.386065,0.2678,0.2678,0.2678,0.097941,0.265146,0.097941,0.097941,0.097941,0.436698,0.2678,0.436698,0.265146,0.436698,0.604609,0.2678,0.436698,0.097941,0.436698,0.432411,0.454821,0.279024,0.450137,0.276122,0.454821,0.454821,0.794928,0.353725,0.454821,0.570451,0.276122,0.749752,0.454821,0.450137,0.803085,1.2604,0.623083,0.450137,0.749752,0.454821,0.276122,0.029248,0.027808,0.029187,0.010674,0.14144,0.349048,0.221333,0.219839,0.243864,0.264051,0.179158,0.022358,0.06777,0.190349,-0.001685,-0.006515,-0.015822,0.084012,-0.226332,-0.125359,0.042811,-0.010656,-0.001633,-0.005063,0.052172,0.017958,-0.078009,-0.010698,0.021698,-0.005862,-0.014371,0.030568,0.053249,-0.01952,-0.013929,-0.006872,0.001542,-0.003886,-0.003014,0.039955,0.014965,-0.050562,0
